device_id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z,lux,lin_x,lin_y,lin_z,mag_x,mag_y,mag_z,battery,battery_status,screen_state,network_type,pressure,proximity,latitude,longitude,top_app,audio_isWiredHeadsetOn,audio_isBluetoothHeadsetConnected,audio_isBluetoothA2dpOutput,audio_isSpeakerOn,audio_ringerMode,audio_mediaVolume,audio_connectedBluetoothDevices,unlock,notif_pkg,notif_removed,screen_check,notif_count
726ad5d6e9bc2a42,2025-06-18 01:00:19,0.11006984,-0.2105684,9.678967,-0.0001527162,0.0001527162,0,0.12969361,-0.22517861,9.803206,71.01,-0.0028499067,0.0013459176,-0.0010881424,-37.36875,0.375,-40.65,,,,,1002.532,,37.3972777,126.9483921,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:00:29,0.11964113,-0.22013968,9.667004,0.0003054324,0,-0.0001527162,0.12724729,-0.22640795,9.80321,71.01,-0.0010916516,-0.0019353628,-0.0050640106,-37.125,0.76875,-41.86875,,,,,1002.5332,,37.3972793,126.9484012,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:00:39,0.12921242,-0.23449662,9.683753,0,-0.0001527162,0.0003054324,0.1275059,-0.22374146,9.803268,71.01,0.0008712262,0.0042870343,0.0029706955,-35.98125,0.82500005,-41.60625,,,,,1002.542,,37.3972829,126.9484076,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:00:49,0.1268196,-0.23688944,9.683753,0,0,0.0003054324,0.12998366,-0.22801934,9.803137,71.01,-0.0014433414,-0.0030010194,0.0025281906,-36.45,0.63750005,-41.4375,,,,,1002.5305,,37.3972751,126.9483899,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:00,0.11724831,-0.23449662,9.674182,0,0.0001527162,-0.0001527162,0.12690173,-0.22689576,9.803204,71.01,-7.18832e-05,-7.83205e-05,0.0044879913,-36.1875,0.71250004,-41.8125,,,,,1002.5222,,37.397284,126.948419,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:09,0.12921242,-0.22731815,9.669396,0,0.0001527162,0,0.12546074,-0.22592165,9.803246,68.985,0.00031857193,-0.0023966134,0.0009384155,-39.61875,0.3,-40.893753,,,,,1002.52563,,37.3972927,126.9484045,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:19,4.211368,0.8757731,8.003992,0.26053384,0.033139415,0.18906265,3.9717076,0.3344705,8.960137,2.97,0.48881197,-0.58627445,0.73717403,-33.73125,0.46875003,-21.112501,,,,,1002.4365,,37.3972646,126.9484326,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:29,-0.53359944,-0.997807,11.102697,0.5218312,-0.3978257,0.33444846,-0.28572893,-0.65111667,9.780838,7.0200005,-0.42828944,-0.9277605,-0.16826534,-11.85,-24.712502,-31.425001,,,,,1002.5559,,37.3972255,126.9484367,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:39,0.11485548,-0.13160525,9.683753,0,0.0001527162,0.0001527162,0.103827536,-0.13698319,9.805144,18.9675,0.002865374,0.0035193712,0.00070381165,-3.3187501,-24.656252,-34.0875,,,,,1002.5349,,37.3971732,126.9484746,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:50,0.11246266,-0.13160525,9.671789,0,0.0001527162,0,0.10635406,-0.13572994,9.805134,29.970001,-0.005107917,-0.0014620572,-0.0048093796,-3.24375,-23.868752,-34.612503,,,,,1002.532,,37.3972414,126.9484559,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:01:59,5.692525,1.0073783,6.7118673,0.041844238,-0.09117157,0.1847866,5.7176147,0.54501426,7.9487247,17.01,-1.0873523,1.4281523,-0.14567137,-0.5625,-20.0625,-36.80625,,,,,1002.45166,,37.3972815,126.9484169,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:09,9.008977,-0.7585248,3.711268,0.016951498,0.01527162,-0.04657844,8.990758,-0.9508434,3.7990224,66.015,-0.0413599,-0.14891565,-0.00031995773,-38.643753,16.78125,10.06875,,,,,1002.49854,,37.3972743,126.948424,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:17,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:17,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:19,8.580662,-0.23688944,2.9479575,0.2877173,0.053603385,0.34300056,9.145833,-0.19249997,3.5337055,73.98,-0.10900402,0.372697,-0.62075925,-41.925003,7.5750003,15.88125,,,,,1002.479,,37.3972948,126.9484282,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:29,8.669196,-0.69152576,4.0295134,0.048716467,-0.00320704,0.029168794,8.826408,-0.82035077,4.194272,72.0225,-0.02071476,-0.04320973,0.013646126,-43.275,9.4875,11.94375,,,,,1002.51074,,37.3972936,126.9484218,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:39,8.664411,-1.9334008,3.6777685,-0.07315106,0.0006108648,0.06551525,8.885307,-1.8035293,3.73751,69.997505,0.11448288,0.040704846,-0.15861344,-39.825,16.143751,13.70625,,,,,1002.5034,,37.3972825,126.9484038,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:49,9.071191,-0.46181476,3.0747771,-0.02046397,-0.041538805,-0.049327333,9.208762,-0.33914304,3.3547082,60.007504,0.04409504,-0.021170944,-0.1791482,-42.65625,11.925,14.531251,,,,,1002.4971,,37.3972605,126.9483771,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:02:57,8.690732,-0.44985065,4.046263,0.044287696,-0.013133593,0.0016798781,8.857091,-0.39084414,4.1916046,71.01,0.023456573,0.030778736,0.084171295,-43.65,8.175,11.606251,,,,,1002.5188,,37.3972561,126.948372,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:03:09,8.817552,-1.8281165,3.6514473,0.020616686,-0.0015271619,-0.059101168,8.837014,-2.0413783,3.7296576,72.0225,-0.08446789,-0.03997588,-0.12517953,-39.91875,15.562501,14.118751,,,,,1002.52637,,37.3972781,126.9484009,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:03:19,8.508878,-0.7178468,4.331009,-0.027488915,-0.009010255,0.0001527162,8.647941,-0.7858828,4.556961,74.9925,0.07786465,0.1268794,-0.08603239,-40.612503,13.14375,7.8750005,,,,,1002.4951,,37.3972731,126.9483666,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:03:30,8.803194,-0.05742774,3.940979,-0.021532983,-0.08124501,0.00763581,8.835283,0.03483502,4.2552247,72.0225,-0.02090931,0.0060802773,0.26822042,-56.11875,4.78125,14.175,,,,,1002.52295,,37.3972657,126.9483518,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:03:40,8.91805,-0.05742774,3.6251264,0.009162972,-0.0021380268,-0.0003054324,9.083653,-0.03251367,3.6954784,67.027504,-0.001745224,0.004971387,0.035527945,-42.43125,7.4437504,13.25625,,,,,1002.52515,,37.3972574,126.9483823,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:03:50,8.882157,-0.5407779,3.6346977,-0.02535089,-0.007177661,-0.003970621,8.986911,-0.5741867,3.8827984,13.0275,-0.03431797,-0.023200095,0.102163315,-42.9375,9.225,12.3,,,,,1002.51074,,37.3972991,126.9484381,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:00,8.760123,-0.7704889,3.8835511,0.029932374,0.018631376,0.0018325944,8.926819,-0.7259481,3.9944098,74.9925,0.10101795,0.20785141,-0.08790827,-40.8375,13.44375,10.33125,,,,,1002.5193,,37.3972847,126.9484321,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:10,8.944371,-1.2514462,3.4049866,0.09453133,0.035582874,-0.06750056,9.1331625,-1.2678908,3.3388898,68.985,-0.100889206,-0.29592013,-0.2183969,-39.7125,15.8625,14.2875,,,,,1002.5083,,37.3972193,126.9484254,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:20,8.695518,-0.2632105,3.926622,-0.0012217296,0.0065667965,-0.005345067,8.941481,-0.22169493,4.02134,79.9875,0.051903725,0.05943732,0.092797995,-41.79375,9.075001,11.325001,,,,,1002.5095,,37.3972669,126.9483624,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:30,9.006584,-0.2416751,3.495914,-0.02932151,-0.0097738365,-0.015424335,9.036618,-0.43956184,3.7837415,72.0225,0.070809364,0.041914314,0.027207136,-43.78125,12.656251,13.25625,,,,,1002.52246,,37.3972578,126.9483877,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:39,8.829515,-0.23449662,3.8404803,0.05864302,-0.009926553,0.0018325944,8.960765,-0.2665239,3.9754298,78.975006,-0.010037422,0.002272457,0.07274079,-43.3125,8.962501,12.375001,,,,,1002.5156,,37.3972867,126.9484028,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:04:49,8.834301,-0.23928227,3.7543387,0.0009162972,-0.008246674,0.012064579,8.989685,-0.27577618,3.9089527,22.005001,0.013598442,-0.025415123,0.10135698,-41.943752,9.9375,11.868751,,,,,1002.5088,,37.3972943,126.9484014,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:00,8.750552,-1.7587247,3.979264,0.050243627,0.021227552,-0.0129808765,8.826485,-1.9183164,3.8188512,82.012505,0.030449867,0.08394933,0.009580612,-43.18125,12.95625,14.38125,,,,,1002.5029,,37.3972937,126.9484275,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:10,9.080762,-0.6364908,3.1274192,-0.06918044,-0.057574004,0.018325943,9.105011,-0.6895719,3.5768209,72.96751,-0.07280254,-0.14746135,0.13345075,-40.03125,13.14375,12.918751,,,,,1002.5054,,37.3972878,126.9484198,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:18,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:18,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:20,8.719446,0.77766734,3.888337,0.00962112,-0.016035201,0.0018325944,8.904714,0.7556431,4.038003,78.975006,0.017238617,0.018745959,0.015984535,-42.131252,3.54375,10.931251,,,,,1002.5156,,37.3972942,126.9484266,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:30,8.492127,-0.41874397,4.2041893,-0.9005674,0.6714931,0.1847866,8.89389,0.3054277,4.1201706,33.0075,0.6591501,0.694902,-0.39301062,-45.46875,5.0062504,14.606251,,,,,1002.5415,,37.3972854,126.9484113,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:40,9.365508,0.11724831,2.495714,-0.016187917,0.011911863,0.023060145,9.468169,0.07029863,2.553276,73.98,0.022500992,-0.065806344,0.2853334,-40.912502,3.91875,20.081251,,,,,1002.50464,,37.3972855,126.9484177,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:05:50,9.255438,-0.67477596,2.8019953,-0.042455103,-0.010690134,0.0097738365,9.456364,-0.63050413,2.5199285,71.01,-0.029549599,0.010366499,-0.31629348,-40.612503,6.6937504,20.15625,,,,,1002.50977,,37.3972764,126.9483871,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:00,9.396614,-0.3469593,2.6991038,-0.054825112,-0.03527744,-0.03252855,9.471088,-0.41819027,2.508781,65.0025,-0.057751656,0.01380989,0.05081129,-41.175003,4.6687503,20.325,,,,,1002.499,,37.397282,126.9484105,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:10,9.298509,-0.54317075,2.4358935,0.0056504994,0.0006108648,0.031154104,9.4587965,-0.5664756,2.525995,71.01,-0.04184532,0.02543658,0.00062918663,-40.6875,6.3375,19.331251,,,,,1002.48755,,37.397296,126.9484175,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:20,9.336794,-0.6843473,2.5866413,0.019394957,0.00641408,-0.0025961753,9.465641,-0.68445766,2.470534,63.99,0.06280899,-0.023215234,0.015373468,-40.537502,6.7875004,20.475,,,,,1002.4878,,37.3972764,126.9483753,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:30,8.659625,-1.0959128,4.211368,-0.045662142,0.022296565,-0.074525505,8.66031,-1.2910054,4.41619,18.022501,-0.17765331,-0.23036945,0.114216805,-46.518753,9.8625,12.20625,,,,,1002.49414,,37.3972794,126.9483746,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:40,9.092726,0.5479564,3.2949169,0.035430156,-0.026572619,0.015577052,9.180488,0.505844,3.4107404,77.0175,0.062152863,0.0470618,-0.03701806,-43.275,2.68125,16.03125,,,,,1002.47437,,37.3972899,126.9484222,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:06:50,8.788837,-2.0841484,3.3882368,-0.016493348,-0.037568185,0.05299252,8.881708,-2.065176,3.60842,60.007504,0.07061386,0.11233783,0.075348616,-38.4,18.1875,13.950001,,,,,1002.4868,,37.3972658,126.9484317,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:00,9.004191,-1.4189439,3.2350962,-0.053450666,0.01282816,0.047647454,9.132405,-1.4333649,3.2733788,67.027504,0.12720394,0.15478456,0.21151161,-38.268753,17.400002,14.418751,,,,,1002.49,,37.397265,126.9484378,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:10,8.941978,-1.4380864,3.345166,0.0016798781,0.007941242,0.0048869182,9.090925,-1.4973725,3.3590682,72.0225,0.015861511,0.04501748,-0.100563526,-39.2625,14.043751,16.06875,,,,,1002.4634,,37.3972657,126.9484435,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:20,8.032705,-0.68195444,6.812366,0.85658514,0.20784675,0.68035066,7.2605376,-0.97401106,6.519685,78.975006,1.1140971,-1.2322478,0.042869568,-32.04375,24.862501,-7.14375,,,,,1002.50684,,37.397284,126.9483856,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:30,6.769295,-1.2370893,6.8985076,-0.7029526,-0.31719154,-0.5242747,5.643281,-1.4797282,7.882523,15.9975,0.24683332,-0.26146972,-0.19522524,-26.962502,8.64375,-12.337501,,,,,1002.4551,,37.3972114,126.9484656,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:40,0.0023928226,-0.2656033,9.664611,0.0001527162,0.0001527162,0,-0.0063020485,-0.26979515,9.802937,55.0125,-0.0026676473,0.0020457506,-0.006565094,-4.275,-16.743752,-32.475002,,,,,1002.49976,,37.3971768,126.9484745,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:07:50,-0.02632105,-0.26799613,9.669396,0.0003054324,0.0001527162,0,-0.009266842,-0.27006817,9.802926,57.982502,0.0026481804,0.004957199,0.00091171265,-4.9125004,-17.025002,-32.23125,,,,,1002.49316,,37.3972035,126.9484771,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:00,0,-0.27038896,9.674182,-0.0001527162,-0.0001527162,0,-0.008061026,-0.26944658,9.802945,61.020004,-0.0016142335,0.0048117936,0.003484726,-3.80625,-16.35,-33.15,,,,,1002.4966,,37.3972575,126.9484384,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:10,6.1902323,1.6917256,10.461421,-1.8315253,-1.8025092,-2.0167701,6.421494,1.1731254,7.3183722,77.0175,-2.050455,1.0856887,-0.47471476,0.99375004,-8.38125,-30.281252,,,,,1002.4829,,37.3972672,126.9483987,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:20,8.549556,1.0839486,4.0271206,0.2838994,-0.3846921,-0.00962112,8.640676,1.0245767,4.5232005,94.027504,0.3124752,0.4321258,-0.4347639,-41.625,15.000001,3.5625002,,,,,1002.4241,,37.397267,126.9483806,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:30,9.183653,-0.7920243,3.0652058,-0.024281874,-0.0048869182,0.0012217296,9.311671,-0.8577262,2.9542284,61.020004,-0.03670883,0.0037806034,-0.06390977,-40.443752,12.993751,15.543751,,,,,1002.45044,,37.397257,126.9484112,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:40,8.7673025,-0.863809,3.8261235,-0.1178969,-0.21746786,-0.024281874,9.148724,-0.6196615,3.476674,79.9875,-0.083498,-0.021671653,0.15159559,-41.362503,12,10.78125,,,,,1002.40894,,37.3972484,126.9483781,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:49,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:49,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:08:50,8.5112705,-0.88295156,4.208975,-0.033139415,-0.011148282,0.007177661,8.696016,-1.0250292,4.4157677,88.020004,-0.08026123,0.047551632,0.066560745,-42.862503,13.200001,7.74375,,,,,1002.4563,,37.3972915,126.9484249,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:00,9.241081,-0.91166544,2.4670002,0.06352994,0.020005822,0.028252495,9.429088,-0.89970946,2.5403187,69.997505,-0.09986687,-0.03561157,0.29267645,-40.95,10.5,18.225,,,,,1002.45264,,37.397285,126.9483988,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:10,9.097511,-2.1128623,2.2277179,-0.058032155,-0.020311253,-0.0377209,9.40896,-1.9118972,1.9966208,56.97,0.43215656,-0.111212134,0.042604327,-39.825,12.4875,19.931252,,,,,1002.4468,,37.3972931,126.9484237,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:20,8.843872,-2.1487548,2.4526432,0.01847866,0.0021380268,-0.014508039,9.159651,-2.274815,2.6639085,62.9775,-0.1796999,0.03825116,-0.08907795,-41.15625,15.281251,17.831251,,,,,1002.4563,,37.3972811,126.9483924,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:30,9.047262,-2.4239295,1.8951155,0.067653276,-0.0059559317,-0.017715078,9.172369,-2.6273038,2.2661214,57.982502,-0.2679758,0.017760992,0.010965109,-37.443752,14.906251,18.09375,,,,,1002.45044,,37.3972959,126.948424,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:40,8.836694,0.124426775,1.7970098,0.7128792,0.2686278,-0.86803883,9.323791,-0.8475957,2.9187155,60.007504,-0.04817009,-0.92259765,-0.55159044,-41.04375,9.9375,16.518751,,,,,1002.4617,,37.3972946,126.9484063,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:09:50,9.839287,0.0526421,1.9525433,0.009315688,0.029016078,0.054061532,9.623066,0.12394404,1.8845794,62.0325,-0.33251572,0.22681892,-0.282699,-42.581253,2.5125,22.125,,,,,1002.4492,,37.3972956,126.9484096,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:00,9.322437,-0.36610186,2.5004997,-0.02367101,0.0140498895,0.0042760535,9.469768,-0.4740968,2.5038226,42.9975,0.018387794,-0.055867106,0.023773909,-39.525,12,16.5375,,,,,1002.4419,,37.3972749,126.9484256,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:10,9.370294,-1.1246266,2.0171494,-0.014202606,-0.03604102,-0.0051923506,9.449361,-1.1296409,2.3672552,65.0025,0.034526825,0.012892246,-0.11697149,-40.443752,8.793751,17.868752,,,,,1002.43726,,37.3972259,126.9484521,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:20,9.382257,-1.2849457,1.7922242,0.07803798,0.014202606,-0.0050396346,9.491645,-1.3567553,2.058707,61.020004,0.086717606,-0.10100496,0.27296972,-56.49375,6.80625,24.675001,,,,,1002.44214,,37.3972629,126.9484444,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:30,9.133404,-1.416551,1.6007984,0.09834923,0.0058032153,-0.023212861,9.431362,-1.678802,2.0979545,58.995003,-0.052786827,-0.09103525,0.38754487,-40.96875,10.5375,20.475,,,,,1002.4463,,37.397288,126.9483935,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:40,8.736196,-0.485743,4.0438704,0.058490302,-0.035888307,0.008093959,8.879173,-0.6079138,4.118389,72.96751,-0.053875923,-0.0293656,0.11393881,-43.631252,12.281251,9.975,,,,,1002.4573,,37.39727,126.9483963,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:10:50,8.384451,-1.174876,4.438686,0.020005822,-0.022296565,-0.0035124724,8.636426,-1.1959412,4.489127,72.96751,-0.028291702,-0.08055174,0.054578304,-41.925003,14.906251,7.33125,,,,,1002.46387,,37.3972722,126.9484066,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:00,9.049655,-0.67477596,3.4193435,-0.022143848,0.0059559317,0.054061532,9.1694145,-0.59445405,3.4262004,68.985,0.05816269,0.018900752,0.094171286,-40.893753,13.593751,12.13125,,,,,1002.449,,37.3972926,126.9484114,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:10,8.6141615,-1.591227,3.5844483,0.1036943,0.0070249448,-0.015882485,8.769121,-1.5966047,4.0894666,72.96751,0.058218002,-0.016851187,0.29837036,-39.693752,17.681252,8.981251,,,,,1002.45654,,37.397308,126.9484145,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:20,8.487342,-2.0027926,3.993621,-0.006261364,0.004734202,-0.0013744457,8.670206,-1.9890665,4.12814,74.9925,-0.06721783,-0.0009099245,-0.111199856,-39.43125,18.525002,8.45625,,,,,1002.4497,,37.3972819,126.9484027,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:30,8.283952,-0.6867401,4.895715,-0.067653276,-0.0048869182,0.0070249448,8.4065075,-0.83025235,4.981134,83.97,-0.03820896,-0.08390266,0.03582239,-49.8375,14.775001,7.65,,,,,1002.4707,,37.3972359,126.9484444,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:40,7.982456,-0.96430755,5.15414,-0.023212861,-0.018325943,0.01802051,8.3163805,-0.8398518,5.1286297,83.025,0.107601166,0.05012536,-0.064332485,-40.237503,16.5375,2.7,,,,,1002.4617,,37.3972694,126.9484035,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:11:50,8.769695,-1.1892328,3.7016966,0.043371398,-0.03695732,0.020005822,8.927231,-1.3144275,3.8402078,20.9925,-0.016633987,-0.092505455,0.07039237,-39.45,17.587502,9.9375,,,,,1002.46387,,37.3972716,126.948386,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:12:00,8.79123,-1.3782659,3.804588,-0.00763581,0.0050396346,0.004581486,8.897927,-1.3146538,3.9075518,65.0025,-0.011764526,0.0705955,-0.020073414,-39.600002,18.112501,9.543751,,,,,1002.45215,,37.397299,126.9484293,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:12:10,8.449057,-1.2993027,4.4339004,0.026267186,0.010384701,-0.0073303776,8.66837,-1.2826587,4.4027867,71.01,0.03197193,0.014317632,-0.062943935,-41.475002,15.750001,6.9375005,,,,,1002.46875,,37.3972804,126.9483678,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:12:21,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 01:12:21,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
